mbti,comments
1,원래 인 프제 는 안 그런데 왜 저런 행동 을 하는지 무언가 빠진게 없나 싶기도 하네요 확실히 명확하게 우리 관계 뭐 냐 사귀는거니 나 좋아하니 라고 물어본게 맞나요 아니면 흘러가듯 장난 하 듯 스치듯 얘기 한 건가 요 저 도 ESTP 여성 과 비슷한 경험 이 있어서 좀 더 깊게 물어봅니다
1,그렇다면 명확하게 마음 을 전달 하셨네요 스킨 쉽이 포옹 했거나 키스 를 했다면 인 프제 가 아닌 저 사람 이 나쁜사람 이 맞네요 만약 그게 아닌 손잡기 정도 만 했다면 무언가 다른 이유 가 있을수 있습니다
1,과거 인 프제 나왔고 엣팁 에게 고백 도 받아 봤는데 제 가 여자 저런 멘트 는 확실한 거절 로 보시 면 되요 이 성적 으로는 요 기본 적 으로 성별 관계없이 다 그 정도 로 친절해서 종종 고백 들 하더라구요
1,신기하다 너무 너무 다르당 잇 팁 앞 에서 욕 하면 듣는 사람 은 나 인데 욕 은 좀 그렇지 않아 이미 지나간 일 인걸 아직 까지 마음 에 담아 두면 너 만 손해 야 아무튼 오늘 하루 너무 고생 많았어 기운 차려 엔 프제 의 사랑방 법도 교육 받고 갑니당 엔 프제 분 만나면 공범 새끼 의 어휘 를 이용 해서 간택 당해야 겠군 녀
1,인 프제 는 뭔가 저 로서 는 속 을 모르겠어여 아버지 가 인 프제 라니 너무 부러워여
1,헉 인 프제 가 괜찮은 사람인 지는 어떻게 알수있나 옄 그리고 인 프제 는 화낼때 어떻게 하는지 너무 궁금하네여
1,와 친절 과 다정 차이 공감 되네요 이렇게 알아주는 따님 이 있어 아버님 이 부럽네요
1,이 거 뭔 지 너무 잘알
1,일 의 노예
1,상대방 을 먼저 챙긴다 꾸준히 먼저 연락 한다 상대 가 좋아하는 행동 을 한다 티 안 나겠지만 의도 적 일것 임
1,저 는 요즘 사람 답지 못 하게 대면 보다 카톡 장문 이 가장 편하네요 요건 제 가 특이할지도
1,주것으요 근데 이제 동물 보면 살아나요 진짜 대단한 인간성 가진 사람 봐도 존경심 이 피어 오릅니다
1,앗 집 순이 는 문화 활동 하지 않습니다 산책 이 다 에요
1,카톡 유튜브 넷플릭스 엠헬 카페 봐요 저 는 항상 혼자 다녀요
1,앗 아뇨 애인 이 써요
1,한마디 로 저 와는 다른 매력 을 가진 사람 입니다
1,오 맞아요 저 라는 사람 을 있는 그대로 받아들여주는 사람 체고 사실 서로 비슷한 점 이 꽤 있는듯 해 요
1,피아노 마음먹기에 따라 완전히 다른 소리 를 낼수있다는 점 에서 피아노 같아요
1,좋아하는 인 프제 있으세요 역 질문
1,그럴것 같았습니다 요
1,언제 고백 하시나요 혹은 다가가시나요 다른 분들 처럼 썰 풀어주시길 은근 기대하는 중
1,좋은 소식 기대하겠습니다 기대 되는 잠재 적 커플 들 이 너무 많네요
1,아뇨 너무 감사합니다 절하 고 싶을듯 마음속 으로 했을지도 요
1,넵 썸 에서 발전 하시 기를 응원 합니다
1,강아지 는 분양 받으신 건가 요 받기전에 걱정 은 안되셨어요 받고나서 지금 은 후회 하지 않으신 가요 제 가 요새 강아지 랑 같이 캠핑 가는 로망 에 잡혀서요 키울 자신 이 없어서 걱정 입니다 강아지 에 마음 뺏긴 적은 3년 정도 된것 같아요 아는 지인 강아지 맡아서 3 개월 정도 챙긴 경험 이 있습니다
1,강아지 는 키운지 이제 5년 이 넘어가서 너무 익숙한 존재 입니다 키울 자신 이 없다면 추천 드리진 않습니다 특히 멍멍 이 애기 때 는 졸졸 쫒아다니면서 배변훈련 앉아 기다려 훈련 사회 화 훈련 등등 교육 시켜야 할게 많고 이갈이 시기 에는 온 집안 물건 을 난장판 으로 만들어 놓는답니다 저희 집도 버린 물건 이 한두 개 가 아니에요 쇼파 도 버려졌어요 모든 마음 의 준비 가 다 되었을 때 고려 해보 심 이 좋을듯 합니다 좋은 선택 하세요
1,감사합니다 역시 쉬운게 아니네요 제 가 온전히 책 일질 수 있을 때 해야겠습니다
1,그나마 기를 충전 할수 있는 실내 로 들어가시거나 사람 이 많이 없는 곳 에서 둘 만의 오붓한 시간 을 보낸다거나 하면 좋을것 같아요 근데 내 향 인들 은 밖에 나오면 기 가 빨리 는게 디폴트 라서 너무 걱정 안 하셔도 돼요 그냥 두셔도 됩니다 본인 도 모르게 그런 순간 이 찾아오는거라서
1,엔 티제 가 주변 에 희귀 하고 잘 없어서 모르는데 엔 티 제의 연애스타일 은 어떤 가요
1,솔직함 돌직구 확실하게 표현 이 삼박자 가 잘 어우러진 사람 이라고 봅니다 근데 이제 엄청난 일중독 자 에요
1,글 을 적으 심 에 흡수 력 이 있으시네요 읽다 보면 빠져들어요 술술 읽히고요
1,앗 좋게 봐주셔서 감사합니다
1,
1,인 프제 나 는 함께 하지 못 한 15년 의 시간 을 알 고 있잖아요 그때 누나 는 얼마나 더 예뻤을까 엣팁 아 15년 엔 못 비비지 킹 정이 누 부럽다 진짜
1,성향 차이 가 뚜렷하네요 인 프제 가 계속 저러니 제 가 더 소중히 대하 려 하다가 가끔 고장 납니다
1,와 역대 급
1,인 프제 참 사랑스럽습니다
1,오 갑자기 제 소개팅 남 인 프제 가 순간 생각난 순간 이 엿 어 갑자기 확 스쳐 지나가네요
1,잘 버리셨습니다 단호
1,다른 사랑 찾아 떠나는 중 입니다
1,달달 하네요 제 잇 티 제 남친 은 10년 전 드라마 보고 송혜교 이쁘다는 저 에게 10년 전엔 자기 가 더 이뻤어하더라구요 알 고 지낸지 1년 도 안 됐는데 10년 전의 절 본줄
1,앞 으로도 뭐 든 다 얘기 할 겁니다 전혀 고민 거리 도 아닌데 혼자 생각 많이 하다 사고 칠 뻔했네요 저 달달 함 이 얼마나 갈까 요
1,요즘 장 꾸미가 스물 스물 올라와서 저런 멘트 는 별로 없긴 합니다 연애 좋은 거 네 요 진작 에 할 걸
1,인 프제 에 대한 환상 이
1,인 프제 절미
1,주접 에도 길 들여지거나 맞장구 쳐 주는 인 프제 가 있다면 그럼에도 순수하다면 앙 깨물어줘야 쥬
1,많이 달라 요 엔프피 는 덜렁대서 손 이 많이 가는 쪽 이 라면 엔 프제 는 일부러 손 이 가게 만드는 거뭘 함께하고 싶다던지 빼고는 차분하고 생각 이 많아서 그런 일 은 잘 없어요
1,제 가 지웠어여 부끄러워 성
1,네 엥 알겠 습 니당
1,부끄러우실수도 있죠 뭐 저 는 괜찮아요 뭔 일 있나 했어요 댓글 에서 험악한 뭐 가 있었나
1,아 녜 요 감사합니당
1,먼가 따수운 인류 애 느껴지는 글 이 네 여
1,읽는 내내 함께 행복해지네요 인 프제 분 도 작성자 님 도 서로 를 알아보고 이런 사랑 도 주고받는다는게 좋은 사람 이고 성숙한 사람 이기 에 가능한거겠죠 주는 기쁨 받는 기쁨 이 같이 어우러지는게 진정한 사랑 이라고 봐요 항상 감사하는 마음 으로 서 롤 바라본다면 쭈욱 계속 되지 않을까 싶어요 행복한 사랑 하세요
1,좋아해주셔서 감사합니다 전화하는 거 그거 별거 아니더라고요 오늘 도 행복하게 보내세요
1,앗 감사합니다 종종 올려 보도록 할게요
1,몽글 너무 좋아요 이렇게만 달달 해 쥬세 요 서로 를 이해 하고 배려 하는 모습 이 아주
1,가끔 은 지나친 배려 는 독 이 될거 같기도 하지 만요 참 다른 두 사람 이기 에 더 많이 노력 해야 합니다
1,상대 분 의 마음 을 몰라서 혼자 삽질 하는 거 아닌가 싶어 갈팡질팡 하며 하나 씩 올려 봤을 뿐 인데 감사합니다
1,대충 떼쓰는 여우 이모티콘
1,뭔 지 아시겠죠 오늘 도 인 프제 분 은 떼 쓰는 중
1,저 도 글쓴이님 이랑 비슷해요 아프다고 하면 어디가 아픈지 병원 은 갔는지 필요한 건 있는지 이렇게 다 물어보고 많이 힘들겠다 까지 하는 편이 에요 근데 제 가 힘들고 피곤한 상태 에서 저렇게 너 가 F 였으면 좋겠다 라는 말 들으면 갑자기 피곤해지고 공감 해주기 싫어지 기도 해 요
1,저 도 그렇게 무지 성 공감 아니네요
1,귀찮은 거 죠 굳이 관심 도 없는데 부딫히는게 요
1,안 친한데 관심 있으면 속 으로 의식 하죠 겉 으론 티 안내 요
1,전 주변 에서 힘들어하면 많이 챙겨주는 편이긴 한데 이성 이고 제 가 마음 이 없는 상대 라면 챙겨주는 행동 을 억제 하려고 노력 하는 편이 에요 혹시 오해 할 수 도 있으니
1,네 오 해소 지 있을것 같음 하지도 않을것 같은데 요즘 부쩍 선톡 주고 그러네요 흠 그냥 이성 이란 이유 로 더 그런것 같아서 그냥 사람 으로서 좋은 친구 로 전 받아들이게요
1,흠 남녀 간 친구 로 모든 게 가능합니다 인프재 는 동화 같은 친구 를 원하기 때문 에 그런 친구 가 되려 노력 해요 이 글 만 봐 서는 호감 인 진 알 수 없어서 더 필요해요 내용 이
1,흠 뭐 든 절 세워주더라구요 저 에 좋은 부분 들 을 더 부각시켜서 위로 해주고 상담사 같다가도 먼저 연락 주거 나 매일 은 아니더라도 가끔 연락 하자 이렇게 먼저 말 도 해주고 서로 어려워 하지말 자고 먼저 말 해주네요 제 가 워낙 힘든 부분 을 안 나누고 남 에게 부담 느끼게 하기 싫어해서 미리 언 지해 주는것 같아요
1,힘들어 하 거나 우울해하면 잘 챙겨줘요 남녀 를 불문 하고 챙겨주고 싶어요
1,넵 정말 고마운 존재 들
1,인류 애 를 박살 시킬 만큼 인 프제 의 가치관 을 부숴 버릴 만큼의 노답 인간 이 아니라면 남녀 불문 하고 챙겨주려는 표시 를 티 안 내게 하려고 하는 게 인 프제 입니다 다만 이 성적 으로 보는 것 하고는 또 다른 별개 의 문제 같아요 정말 내 사람 으로서의 관심 이 있느냐 와 오해 받을 소지 가 있냐 등 애매한 관계 가 되 버린다면 차라리 오해 안 사는 게 낫 죠
1,그냥 챙겨 주신거 같은데요 의미 부여 안 하셔도 될거 같습니다
1,네 저 부터가 건강하지못하는데 누굴 응원 하고 치료 한다고 오지랖 인지 그냥 그걸 핑계 로 계속 그 친구 옆 에 들러붙고싶었던거 같아요 그 친구 마음 뜬거 진작 알았는데도 글 쓰면서 확인 사살 받고싶었나 봐요 조언 감사해요 정신 차리겠습니다
1,처음 에 사랑받을 때 의 기억 이 너무 좋았어서 쉽게 놓아 버린 제 가 너무 후회 가 되서 여지 만 있다면 다시 잘 해보고싶었던건데 이제 는 진짜 부질없는거 깨 달았고 지나간 인연 더 는 붙잡지 않고 저 부터 좀 제대로 살 고 봐야겠어요
1,앞 전 글 에 제 가 미련 있어서 다시 잘 해보자고 했고 엔 프제 가 시간 달라 고 했다고 썼는데 저 는 꾸준히 그 친구 한테 미련 이 있어서 그렇게 말 했고 연락 하면서 다시 생각 해보겠다고 한 건 엔 프제 에요 그래서 저 는 엔 프제 마음 돌리기 위해 서 노력 한건데 어떤 점 이 제 마음대로 한다고 느끼신 걸까 요
1,아 제 가 글 쓴지가 좀 되서 미묘하게 다르게 기억 하고있었어요 근데 생각 할 시간 을 달라 고해 서 줬고 나중 에 연락 왔을 때 그 친구 가 분명히 여지 를 줬기 때문 에 저 는 나름 믿음 을 주 려고 노력 을 한거거든요 제 가 어떻게 했어야하는걸 까요 그때 연락 을 끊겠다고 결심 했을 때 끊었어야 됐던거죠 그랬으면 이번 글 은 쓸 필요 도 없었을텐데요
1,
1,애매하게 감정 이 남았다는 그 말 에 희망이 있는줄 알 고 여태 질질 끌려 왔네요 그때 딱 끊을걸 제 가 쉽게 헤어지 자고 한 잘못 으로 더 믿음 주 려고 나름 노력 한건데 다 부질없다는걸 알면서도 남 한테 들어야 정신 을 차리게 되네
1,지금 이라도 정신 을 차리는 게 어딥 니까 더 좋은 사람 만나시길 제 댓글 은 너무 세세한 썰이라 펑 할께오
1,넵 죄송해요 위 에 제 댓글 저기 서 끊은줄 몰랐어요 의도 적 으로 반말 한 게 아니니 양해 부탁드려요 더 좋은 사람 분명히 있겠죠 데 구르 르 님 도 좋은 분 만나시 길 요
1,헐 반말 인지도 몰랐어요 상관없습니다 화이팅 입니다
1,에 정말 요 계속 생각나구 연결 되어있는 느낌 이라 던데 그렇게 해석 할 수도 있군요
1,제 가 궁금한게 그럼 아르테 님 은 저 연결 되어 있다는 느낌 이라는 말 을 들었을 때 이해 가 되시는거죠
1,네 좀 너무 빠른 거 같고 진심 인지 신뢰 도도 떨어지는 거 같구 그냥 하는 말 인 건지 믿어도 되는 건지 듣기 좋은 말 처럼 빈말 하는 건지 어려워요 엔 프제 너무 너무
1,제 가 불안해서 망쳐 버릴까봐 걱정 되요 제 속도 에 맞추면 텐션 이 떨어지는 거 같아서요 아무래도 의심 이 기본 베이스 라서 너무 힘드네요 결혼 은 진짜 제 가 받아 쳐주면 해 버릴 거 같아서 결혼 얘기 는 적절히 쳐내고 있어요
1,상처 받을까봐 솔직히 신뢰 가 잘 안 간다구 말 은 못 했어요 왕도 대로 솔직하게 가볼게요 조언 감사합니다
1,에고 헤어짐을 준비 중 인거 같은데 관계 개선 의 의지 가 없고 저런 식 으로 행동 하는건 다시 만나도 작성자 님 이 너무 힘들어질 걸 로 보여져요 서운한거 다 참고 만나시는 관계 밖에는 안될 듯 하고 그런 관계 가 또 얼마나 지속 될지하는 생각 입니다
1,그 서운한 부분 이 누가 생각 해도 아닌 부분 이 라면 굳이 만나시는게 맞을까 싶고요 이대로 헤어질수도 있고 닥달하 면 닥달한다 고 헤어지거나 냅 두면 냅 둔다고 헤어지거나 좀 어려운 상황 같네요 싸워서도 아니고 불만 말 했다고 저런다니 상대 가 무안할 정도 로 몰아 부치신 거 아니라면 그 정도 의 마음 밖에는 안된다고 보이네요
1,그런 것 은 아니라고 생각 할 시간 이 필요하다 어떤 말 을 해야 할지 모르겠다 하고서 다음 날 인별 에 연관 사진 다 지워진거 보고 매우 당황 스럽네요 관계 는 서로 맞춰가는 것 이 매우 중요한데 대화 가 어떤 흐름 으로 되었는지는 모르겠지만 상대방 이 어떤 말 을 해야 할지 모르겠다 생각 할 시간 이 필요하다라고 했다면 저 역시 도 답답할듯 한데요 그냥 그대로 상대 결정 의견 수용 하고 흘러가는대로 받아들이시는 것 이 쓴이 님 께 도 가장 좋은 방법 일 것 같습니다
1,헤어지자 는 뜻 은 아니지만 기분 이 많이 상한 듯 하네요 생각 할 시간 이 조금 필요할 듯 싶습니다
1,혹시 어떤 점 이 서운하셨는지 여쭤 봐도 될까 요
1,제주도 여행 때 도 그랬는데 같은 문제 로 또 이야기 를 들었으면 생각 이 많아질거 같긴하네요 그 외 에 다른 문제 도 있었을수도 있어요 얘기 는 안 했지만 자신 은 이 게 생각 이 안 맞다 느꼈지만 그냥 이해 하고 넘어갔는데 상대 는 이런 나 를 이해 못 하고 서운해 하네 제주도 때 한번 그랬는데 또 다시 같은 문제 로 이러네 이러면서 맘 을 정리 하기 시작 했을수 있어요 저 문제 만 갖고 이렇게 까지 관계 가 위축 되는거는 이해 가 안되네요
1,어근 데 저 말 저희 남편 이 하던 말이네요 엔 프제 라서 가 아닌 거 같은
1,A 확실히 nf 스러운 이유 네 용 근데 보면 남자 나 여자 나 이성은 불편하게 여기는데 여자 들 은 동성 을 그렇게 불편하게 여기는게 남자 들 보다 좀 덜한 거 같아요 그래서 댓글 달았 습 니당 엔 푸제 분들 의 답 도 궁금하네요
1,아 그 얘기 하 니까 저 도 생각났는데 저 는 예전 에 레이저 제모 남의사 한테 받는거 상관없다고 했더니 남편 이 안된다고 해서 굳이 여의사 분 스케줄 맞춰서 햇었어 요 저 는 제 가 의료인 이라 이성 의 몸 을 보는게 일 할 때 라면 성적 인 자극 을 안 느끼니까 더욱 의식 을 안 했던 거 같네요 며칠 전 에 젊은 남자 환자 가 사타구니 쪽 이 아프다고 왔길래 환부 보려고 했더니 보는건 안된 대서 읭 했답니다 아니 안 보여줄 거 면 왜 왔지
1,저 도 남편 이 너무 소녀 같다고 느낄 때 가 많아요 저 보다 훨씬 새 침 고양이 결국 은 남편 들 제모 시키는건 불가능한 걸 로
1,N 들은 보편 적 인 성 역할 이나 특성 을 따라가지 않아서 상대 적 으로 여성 들 은 남성성 남성 들 은 여성성 을 띄는 거 같아요 근데 같은 N 이라도 NF 가 NT 보단 보편 적 인 여성성 을 보이는 거 같고 NT 중 에서는 INTJ 가 조금 더 남성 적 이고 ENTP 가 조금 더 여성 적 인 경향 을 보이는 것 으로 느껴져요 그래서 NT 여성 이신 노드 님 과 NF 남성 이신 남편 분 사이 에선 남편 분 이 조금 더 여성 스러 움 이 부각 될 수 있을 거 같고 같은 NT 끼리 지만 INTJ 인 제 가 ENTP 인 남편 보다 조금 더 털털 한 거 같다는 느낌 이 드네 요
1,수달 사진 보고 여친 분 생각나서 올린거 같고 웃긴 짤 은 왜 올렸는지 모르겠어요 시간 갖으면서 여친 분 마음 이 다시 돌아와주길 바라는거 같아요
1,스토리 를 보고 연락 오길 바라는 마음 에 한 행동 같아요 자신 의 잘못 으로 헤어지는거니 헤어지긴 싫고 귀여운 짤 웃긴 짤 보고 연락 이 오면 시간 을 갖는 상황 을 무마 시키려는 것 으로 보여요
1,레몬 님 은 지금 마음 이 어떠세요 헤어지고 싶으시면 단호 하게 헤어지자 고 하시는게 맞고 인 프제 는 정이 많아서 자기 의 잘못 이든 남 의 잘못 이든 일단 은 최대한 끌어안고 가다가 정 안되면 손 절하 는 타입 이라 희망이 조금 이라도 보이 면 인연 을 끊고싶지 않아 할거에요
1,네 제 가 일정 중 이라 답 이 조금씩 느려도 괜찮으시면 성의껏 답변 드릴게요
1,아무 의미 없는 것 같아요
1,이 성적 인 호감 보다는 그냥 친한 느낌 이에요
1,흠 제 가볼 땐 엣팁님 을 좋아하는데 님 이 호감 이나 좋아한다는 표현 을 안 하셔서 인 프제 가 다가가질 못 하고 있는듯 합니다 먼저 어디 간다 사진 도 보내고 하는건 좋아하니까 기다릴 썸녀 를 위해 보내는 배려 의 말 인데 엣팁님 이 그 에 대해 어떻게 반응 하는지가 글 에 안 나와있어서 아마도 그냥 대수롭지 않게 넘겼을것 같네요 그러면 인 프제 는 쟤 는 나 안 좋아하나보다 하고 답장 도 덜하게되 고 짝사랑 혹은 직 찹 남 되는거 싫어해서 부담 주기도 싫어하고 연락 텀 두는것 같네요 너 니까 주는거야 자체 가 이미 호감 표현 이 잖아요
1,글 쓴 이분 이 고백 을 받아줄거라는 확신 이 없어서 그래요 99 가 100 가 될 때 까지 각 을 잴 겁니다
1,그냥 그날 의 실수 라고 생각 할수도 있죠 아니면 여우 짓 이라고 생각 하 거나
1,넵 더 확실하게 플러팅 하세요 누가 봐도 100 받아줄 것 처럼 홧팅입니 다
1,그간 혼자 짝사랑 이 라며 뭐 했는지 모르겠네요 아루이님께 도 좋은 인연 이 다가오기를 바랍니다
1,오늘 정말 속 시원히 다 털었네요 저 는 생각 보다 오랫동안 저 를 좋아했던거에 놀랐고 응원 감사합니다
1,만약 저 도 표현 안 하고 직진 안 했다면 지금 도 서로 에이 나 만 좋아하는거야 그러다 접자 포기 하자 그랬겠죠 예쁘게 만나 가보겠습니다 감사합니다 아르테 님
1,그래서 남은 비타민 은 몇개 인가요
1,2 개 남았습니다 비타민 은 똑같이 만날 때 마다 줍니다
1,크리스마스 에는 아마도 안 만날 거 같습니다만 알 고 지낸 지는 1년 이 좀 넘었는데 이런 관계 가 될 거 라고는 생각 을 못 했습니다 속 시원하네요
1,예 쓰 주먹 불끈
1,먼 길 돌아왔습니다
